Serial Number,Date and Time,State,Description,Project
16A0067671,04/21/2024 02:40,Fail,BCP21,ICT3
16A0067672,04/21/2024 02:41,Fail,BCP21,ICT3
16A0067673,04/21/2024 02:42,Pass,BCP21,ICT3
16A0067674,04/21/2024 02:43,Pass,BCP21,ICT1
16A0067675,04/21/2024 02:44,Pass,BCP21,ICT2
16A0067676,04/21/2024 02:45,Pass,BCP21,ICT4
16A0067677,04/21/2024 02:45,Pass,BCP21,ICT4
16A0067678,04/21/2024 02:46,Pass,BCP21,ICT3
16A0067679,04/21/2024 02:47,Fail,BCP21,ICT4
16A0067680,04/21/2024 02:48,Fail,BCP21,ICT2
16A0067681,04/21/2024 02:49,Fail,BCP21,ICT4
16A0067682,04/21/2024 02:50,Fail,BCP21,ICT3
16A0067683,04/21/2024 02:50,Pass,BCP21,ICT2
16A0067684,04/21/2024 02:51,Fail,BCP21,ICT1
16A0067685,04/21/2024 02:52,Pass,BCP21,ICT1
16A0067686,04/21/2024 02:53,Fail,BCP21,ICT2
16A0067687,04/21/2024 02:54,Fail,BCP21,ICT2
16A0067688,04/21/2024 02:55,Fail,BCP21,ICT1
16A0067689,04/21/2024 02:55,Fail,BCP21,ICT2
16A0067690,04/21/2024 02:56,Pass,BCP21,ICT4
16A0067691,04/21/2024 02:57,Pass,BCP21,ICT3
16A0067692,04/21/2024 02:58,Pass,BCP21,ICT2
16A0067693,04/21/2024 02:59,Fail,BCP21,ICT4
16A0067694,04/21/2024 03:00,Pass,BCP21,ICT1
16A0067695,04/21/2024 03:00,Pass,BCP21,ICT3
16A0067696,04/21/2024 03:01,Fail,BCP21,ICT4
16A0067697,04/21/2024 03:02,Pass,BCP21,ICT1
16A0067698,04/21/2024 03:03,Fail,BCP21,ICT4
16A0067699,04/21/2024 03:04,Fail,BCP21,ICT2
16A0067700,04/21/2024 03:05,Pass,BCP21,ICT3
16A0067701,04/21/2024 03:05,Pass,BCP21,ICT2
16A0067702,04/21/2024 03:06,Fail,BCP21,ICT2
16A0067703,04/21/2024 03:07,Pass,BCP21,ICT3
16A0067704,04/21/2024 03:08,Pass,BCP21,ICT3
16A0067705,04/21/2024 03:09,Pass,BCP21,ICT4
16A0067706,04/21/2024 03:10,Pass,BCP21,ICT3
16A0067707,04/21/2024 03:10,Pass,BCP21,ICT3
16A0067708,04/21/2024 03:11,Pass,BCP21,ICT4
16A0067709,04/21/2024 03:12,Fail,BCP21,ICT2
16A0067710,04/21/2024 03:13,Pass,BCP21,ICT1
16A0067711,04/21/2024 03:14,Pass,BCP21,ICT4
16A0067712,04/21/2024 03:15,Pass,BCP21,ICT1
16A0067713,04/21/2024 03:15,Fail,BCP21,ICT2
16A0067714,04/21/2024 03:16,Fail,BCP21,ICT4
16A0067715,04/21/2024 03:17,Pass,BCP21,ICT2
16A0067716,04/21/2024 03:18,Pass,BCP21,ICT3
16A0067717,04/21/2024 03:19,Pass,BCP21,ICT3
16A0067718,04/21/2024 03:20,Fail,BCP21,ICT1
16A0067719,04/21/2024 03:20,Pass,BCP21,ICT1
16A0067720,04/21/2024 03:21,Pass,BCP21,ICT4
16A0067721,04/21/2024 03:22,Fail,BCP21,ICT1
16A0067722,04/21/2024 03:23,Pass,BCP21,ICT1
16A0067723,04/21/2024 03:24,Pass,BCP21,ICT2
16A0067724,04/21/2024 03:25,Fail,BCP21,ICT1
16A0067725,04/21/2024 03:25,Fail,BCP21,ICT4
16A0067726,04/21/2024 03:26,Pass,BCP21,ICT2
16A0067727,04/21/2024 03:27,Pass,BCP21,ICT4
16A0067728,04/21/2024 03:28,Pass,BCP21,ICT4
16A0067729,04/21/2024 03:29,Fail,BCP21,ICT3
16A0067730,04/21/2024 03:30,Fail,BCP21,ICT3
16A0067731,04/21/2024 03:30,Pass,BCP21,ICT4
16A0067732,04/21/2024 03:31,Pass,BCP21,ICT3
16A0067733,04/21/2024 03:32,Fail,BCP21,ICT3
16A0067734,04/21/2024 03:33,Fail,BCP21,ICT1
16A0067735,04/21/2024 03:34,Pass,BCP21,ICT4
16A0067736,04/21/2024 03:35,Pass,BCP21,ICT4
16A0067737,04/21/2024 03:35,Fail,BCP21,ICT4
16A0067738,04/21/2024 03:36,Pass,BCP21,ICT3
16A0067739,04/21/2024 03:37,Fail,BCP21,ICT3
16A0067740,04/21/2024 03:38,Pass,BCP21,ICT2
16A0067741,04/21/2024 03:39,Fail,BCP21,ICT2
16A0067742,04/21/2024 03:40,Fail,BCP21,ICT2
16A0067743,04/21/2024 03:40,Pass,BCP21,ICT4
16A0067744,04/21/2024 03:41,Pass,BCP21,ICT4
16A0067745,04/21/2024 03:42,Pass,BCP21,ICT3
16A0067746,04/21/2024 03:43,Pass,BCP21,ICT1
16A0067747,04/21/2024 03:44,Fail,BCP21,ICT3
16A0067748,04/21/2024 03:45,Fail,BCP21,ICT1
16A0067749,04/21/2024 03:45,Pass,BCP21,ICT2
16A0067750,04/21/2024 03:46,Pass,BCP21,ICT4
16A0067751,04/21/2024 03:47,Fail,BCP21,ICT3
16A0067752,04/21/2024 03:48,Pass,BCP21,ICT3
16A0067753,04/21/2024 03:49,Pass,BCP21,ICT1
16A0067754,04/21/2024 03:50,Pass,BCP21,ICT3
16A0067755,04/21/2024 03:50,Fail,BCP21,ICT1
16A0067756,04/21/2024 03:51,Fail,BCP21,ICT2
16A0067757,04/21/2024 03:52,Fail,BCP21,ICT1
16A0067758,04/21/2024 03:53,Pass,BCP21,ICT2
16A0067759,04/21/2024 03:54,Fail,BCP21,ICT4
16A0067760,04/21/2024 03:55,Pass,BCP21,ICT2
16A0067761,04/21/2024 03:55,Fail,BCP21,ICT4
16A0067762,04/21/2024 03:56,Pass,BCP21,ICT3
16A0067763,04/21/2024 03:57,Fail,BCP21,ICT3
16A0067764,04/21/2024 03:58,Fail,BCP21,ICT3
16A0067765,04/21/2024 03:59,Pass,BCP21,ICT1
16A0067766,04/21/2024 04:00,Pass,BCP21,ICT1
16A0067767,04/21/2024 04:00,Fail,BCP21,ICT2
16A0067768,04/21/2024 04:01,Pass,BCP21,ICT1
16A0067769,04/21/2024 04:02,Fail,BCP21,ICT2
16A0067770,04/21/2024 04:03,Fail,BCP21,ICT3
16A0067771,04/21/2024 04:04,Pass,BCP21,ICT4
16A0067772,04/21/2024 04:05,Pass,BCP21,ICT4
16A0067773,04/21/2024 04:05,Pass,BCP21,ICT2
16A0067774,04/21/2024 04:06,Fail,BCP21,ICT3
16A0067775,04/21/2024 04:07,Fail,BCP21,ICT2
16A0067776,04/21/2024 04:08,Fail,BCP21,ICT4
16A0067777,04/21/2024 04:09,Pass,BCP21,ICT3
16A0067778,04/21/2024 04:10,Fail,BCP21,ICT4
16A0067779,04/21/2024 04:10,Pass,BCP21,ICT3
16A0067780,04/21/2024 04:11,Pass,BCP21,ICT4
16A0067781,04/21/2024 04:12,Pass,BCP21,ICT2
16A0067782,04/21/2024 04:13,Fail,BCP21,ICT2
16A0067783,04/21/2024 04:14,Pass,BCP21,ICT4
16A0067784,04/21/2024 04:15,Fail,BCP21,ICT1
16A0067785,04/21/2024 04:15,Pass,BCP21,ICT2
16A0067786,04/21/2024 04:16,Pass,BCP21,ICT4
16A0067787,04/21/2024 04:17,Pass,BCP21,ICT1
16A0067788,04/21/2024 04:18,Fail,BCP21,ICT3
16A0067789,04/21/2024 04:19,Fail,BCP21,ICT1
16A0067790,04/21/2024 04:20,Pass,BCP21,ICT3
16A0067791,04/21/2024 04:20,Pass,BCP21,ICT1
16A0067792,04/21/2024 04:21,Pass,BCP21,ICT1
16A0067793,04/21/2024 04:22,Pass,BCP21,ICT3
16A0067794,04/21/2024 04:23,Fail,BCP21,ICT2
16A0067795,04/21/2024 04:24,Pass,BCP21,ICT3
16A0067796,04/21/2024 04:25,Fail,BCP21,ICT4
16A0067797,04/21/2024 04:25,Pass,BCP21,ICT3
16A0067798,04/21/2024 04:26,Pass,BCP21,ICT3
16A0067799,04/21/2024 04:27,Pass,BCP21,ICT1
16A0067800,04/21/2024 04:28,Pass,BCP21,ICT2
16A0067801,04/21/2024 04:29,Pass,BCP21,ICT1
16A0067802,04/21/2024 04:30,Fail,BCP21,ICT4
16A0067803,04/21/2024 04:30,Pass,BCP21,ICT3
16A0067804,04/21/2024 04:31,Pass,BCP21,ICT4
16A0067805,04/21/2024 04:32,Pass,BCP21,ICT4
16A0067806,04/21/2024 04:33,Fail,BCP21,ICT4
16A0067807,04/21/2024 04:34,Pass,BCP21,ICT2
16A0067808,04/21/2024 04:35,Fail,BCP21,ICT3
16A0067809,04/21/2024 04:35,Pass,BCP21,ICT2
16A0067810,04/21/2024 04:36,Fail,BCP21,ICT4
16A0067811,04/21/2024 04:37,Fail,BCP21,ICT4
16A0067812,04/21/2024 04:38,Fail,BCP21,ICT3
16A0067813,04/21/2024 04:39,Pass,BCP21,ICT3
16A0067814,04/21/2024 04:40,Pass,BCP21,ICT1
16A0067815,04/21/2024 04:40,Fail,BCP21,ICT1
16A0067816,04/21/2024 04:41,Pass,BCP21,ICT3
16A0067817,04/21/2024 04:42,Fail,BCP21,ICT1
16A0067818,04/21/2024 04:43,Fail,BCP21,ICT2
16A0067819,04/21/2024 04:44,Fail,BCP21,ICT1
16A0067820,04/21/2024 04:45,Pass,BCP21,ICT3
16A0067821,04/21/2024 04:45,Pass,BCP21,ICT1
16A0067822,04/21/2024 04:46,Fail,BCP21,ICT1
16A0067823,04/21/2024 04:47,Pass,BCP21,ICT3
16A0067824,04/21/2024 04:48,Pass,BCP21,ICT1
16A0067825,04/21/2024 04:49,Fail,BCP21,ICT2
16A0067826,04/21/2024 04:50,Fail,BCP21,ICT4
16A0067827,04/21/2024 04:50,Pass,BCP21,ICT1
16A0067828,04/21/2024 04:51,Fail,BCP21,ICT4
16A0067829,04/21/2024 04:52,Pass,BCP21,ICT1
16A0067830,04/21/2024 04:53,Pass,BCP21,ICT4
16A0067831,04/21/2024 04:54,Pass,BCP21,ICT1
16A0067832,04/21/2024 04:55,Fail,BCP21,ICT2
16A0067833,04/21/2024 04:55,Pass,BCP21,ICT2
16A0067834,04/21/2024 04:56,Pass,BCP21,ICT2
16A0067835,04/21/2024 04:57,Pass,BCP21,ICT1
16A0067836,04/21/2024 04:58,Fail,BCP21,ICT4
16A0067837,04/21/2024 04:59,Fail,BCP21,ICT2
16A0067838,04/21/2024 05:00,Fail,BCP21,ICT3
16A0067839,04/21/2024 05:00,Pass,BCP21,ICT3
16A0067840,04/21/2024 05:01,Pass,BCP21,ICT4
16A0067841,04/21/2024 05:02,Fail,BCP21,ICT1
16A0067842,04/21/2024 05:03,Fail,BCP21,ICT4
16A0067843,04/21/2024 05:04,Pass,BCP21,ICT3
16A0067844,04/21/2024 05:05,Fail,BCP21,ICT4
16A0067845,04/21/2024 05:05,Fail,BCP21,ICT4
16A0067846,04/21/2024 05:06,Pass,BCP21,ICT3
16A0067847,04/21/2024 05:07,Pass,BCP21,ICT3
16A0067848,04/21/2024 05:08,Fail,BCP21,ICT4
16A0067849,04/21/2024 05:09,Fail,BCP21,ICT2
16A0067850,04/21/2024 05:10,Pass,BCP21,ICT2
16A0067851,04/21/2024 05:10,Pass,BCP21,ICT3
16A0067852,04/21/2024 05:11,Fail,BCP21,ICT4
16A0067853,04/21/2024 05:12,Pass,BCP21,ICT4
16A0067854,04/21/2024 05:13,Fail,BCP21,ICT4
16A0067855,04/21/2024 05:14,Pass,BCP21,ICT3
16A0067856,04/21/2024 05:15,Fail,BCP21,ICT3
16A0067857,04/21/2024 05:15,Fail,BCP21,ICT4
16A0067858,04/21/2024 05:16,Fail,BCP21,ICT2
16A0067859,04/21/2024 05:17,Pass,BCP21,ICT4
16A0067860,04/21/2024 05:18,Fail,BCP21,ICT4
16A0067861,04/21/2024 05:19,Pass,BCP21,ICT3
16A0067862,04/21/2024 05:20,Pass,BCP21,ICT4
16A0067863,04/21/2024 05:20,Pass,BCP21,ICT4
16A0067864,04/21/2024 05:21,Fail,BCP21,ICT2
16A0067865,04/21/2024 05:22,Pass,BCP21,ICT1
16A0067866,04/21/2024 05:23,Pass,BCP21,ICT2
16A0067867,04/21/2024 05:24,Fail,BCP21,ICT2
16A0067868,04/21/2024 05:25,Pass,BCP21,ICT4
16A0067869,04/21/2024 05:25,Fail,BCP21,ICT4
16A0067870,04/21/2024 05:26,Pass,BCP21,ICT2
16A0067871,04/21/2024 05:27,Fail,BCP21,ICT3
16A0067872,04/21/2024 05:28,Fail,BCP21,ICT4
16A0067873,04/21/2024 05:29,Pass,BCP21,ICT2
16A0067874,04/21/2024 05:30,Pass,BCP21,ICT4
16A0067875,04/21/2024 05:30,Fail,BCP21,ICT1
16A0067876,04/21/2024 05:31,Fail,BCP21,ICT3
16A0067877,04/21/2024 05:32,Pass,BCP21,ICT2
16A0067878,04/21/2024 05:33,Fail,BCP21,ICT2
16A0067879,04/21/2024 05:34,Fail,BCP21,ICT3
16A0067880,04/21/2024 05:35,Pass,BCP21,ICT4
16A0067881,04/21/2024 05:35,Pass,BCP21,ICT3
16A0067882,04/21/2024 05:36,Fail,BCP21,ICT3
16A0067883,04/21/2024 05:37,Pass,BCP21,ICT1
16A0067884,04/21/2024 05:38,Pass,BCP21,ICT2
16A0067885,04/21/2024 05:39,Pass,BCP21,ICT2
16A0067886,04/21/2024 05:40,Pass,BCP21,ICT1
16A0067887,04/21/2024 05:40,Fail,BCP21,ICT4
16A0067888,04/21/2024 05:41,Pass,BCP21,ICT1
16A0067889,04/21/2024 05:42,Fail,BCP21,ICT3
16A0067890,04/21/2024 05:43,Pass,BCP21,ICT1
16A0067891,04/21/2024 05:44,Pass,BCP21,ICT2
16A0067892,04/21/2024 05:45,Fail,BCP21,ICT1
16A0067893,04/21/2024 05:45,Pass,BCP21,ICT4
16A0067894,04/21/2024 05:46,Fail,BCP21,ICT1
16A0067895,04/21/2024 05:47,Fail,BCP21,ICT1
16A0067896,04/21/2024 05:48,Pass,BCP21,ICT1
16A0067897,04/21/2024 05:49,Pass,BCP21,ICT3
16A0067898,04/21/2024 05:50,Pass,BCP21,ICT4
16A0067899,04/21/2024 05:50,Fail,BCP21,ICT1
16A0067900,04/21/2024 05:51,Fail,BCP21,ICT2
16A0067901,04/21/2024 05:52,Pass,BCP21,ICT2
16A0067902,04/21/2024 05:53,Pass,BCP21,ICT2
16A0067903,04/21/2024 05:54,Pass,BCP21,ICT1
16A0067904,04/21/2024 05:55,Pass,BCP21,ICT3
16A0067905,04/21/2024 05:55,Fail,BCP21,ICT1
16A0067906,04/21/2024 05:56,Fail,BCP21,ICT3
16A0067907,04/21/2024 05:57,Fail,BCP21,ICT3
16A0067908,04/21/2024 05:58,Pass,BCP21,ICT4
16A0067909,04/21/2024 05:59,Fail,BCP21,ICT1
16A0067910,04/21/2024 06:00,Fail,BCP21,ICT4
16A0067911,04/21/2024 06:00,Pass,BCP21,ICT1
16A0067912,04/21/2024 06:01,Fail,BCP21,ICT2
16A0067913,04/21/2024 06:02,Pass,BCP21,ICT3
16A0067914,04/21/2024 06:03,Fail,BCP21,ICT4
16A0067915,04/21/2024 06:04,Pass,BCP21,ICT2
16A0067916,04/21/2024 06:05,Fail,BCP21,ICT1
16A0067917,04/21/2024 06:05,Fail,BCP21,ICT1
16A0067918,04/21/2024 06:06,Pass,BCP21,ICT2
16A0067919,04/21/2024 06:07,Pass,BCP21,ICT2
16A0067920,04/21/2024 06:08,Pass,BCP21,ICT1
16A0067921,04/21/2024 06:09,Fail,BCP21,ICT4
16A0067922,04/21/2024 06:10,Fail,BCP21,ICT3
16A0067923,04/21/2024 06:10,Pass,BCP21,ICT3
16A0067924,04/21/2024 06:11,Fail,BCP21,ICT3
16A0067925,04/21/2024 06:12,Fail,BCP21,ICT4
16A0067926,04/21/2024 06:13,Pass,BCP21,ICT1
16A0067927,04/21/2024 06:14,Pass,BCP21,ICT2
16A0067928,04/21/2024 06:15,Pass,BCP21,ICT2
16A0067929,04/21/2024 06:15,Fail,BCP21,ICT4
16A0067930,04/21/2024 06:16,Fail,BCP21,ICT1
16A0067931,04/21/2024 06:17,Fail,BCP21,ICT2
16A0067932,04/21/2024 06:18,Pass,BCP21,ICT4
16A0067933,04/21/2024 06:19,Fail,BCP21,ICT3
16A0067934,04/21/2024 06:20,Pass,BCP21,ICT3
16A0067935,04/21/2024 06:20,Pass,BCP21,ICT1
16A0067936,04/21/2024 06:21,Fail,BCP21,ICT2
16A0067937,04/21/2024 06:22,Fail,BCP21,ICT2
16A0067938,04/21/2024 06:23,Fail,BCP21,ICT2
16A0067939,04/21/2024 06:24,Pass,BCP21,ICT1
16A0067940,04/21/2024 06:25,Pass,BCP21,ICT2
16A0067941,04/21/2024 06:25,Fail,BCP21,ICT3
16A0067942,04/21/2024 06:26,Fail,BCP21,ICT3
16A0067943,04/21/2024 06:27,Fail,BCP21,ICT3
16A0067944,04/21/2024 06:28,Fail,BCP21,ICT2
16A0067945,04/21/2024 06:29,Fail,BCP21,ICT4
16A0067946,04/21/2024 06:30,Pass,BCP21,ICT2
16A0067947,04/21/2024 06:30,Fail,BCP21,ICT1
16A0067948,04/21/2024 06:31,Fail,BCP21,ICT4
16A0067949,04/21/2024 06:32,Fail,BCP21,ICT4
16A0067950,04/21/2024 06:33,Pass,BCP21,ICT1
16A0067951,04/21/2024 06:34,Pass,BCP21,ICT1
16A0067952,04/21/2024 06:35,Pass,BCP21,ICT4
16A0067953,04/21/2024 06:35,Pass,BCP21,ICT3
16A0067954,04/21/2024 06:36,Pass,BCP21,ICT1
16A0067955,04/21/2024 06:37,Pass,BCP21,ICT1
16A0067956,04/21/2024 06:38,Fail,BCP21,ICT3
16A0067957,04/21/2024 06:39,Fail,BCP21,ICT4
16A0067958,04/21/2024 06:40,Pass,BCP21,ICT1
16A0067959,04/21/2024 06:40,Fail,BCP21,ICT1
16A0067960,04/21/2024 06:41,Fail,BCP21,ICT3
16A0067961,04/21/2024 06:42,Fail,BCP21,ICT4
16A0067962,04/21/2024 06:43,Fail,BCP21,ICT3
16A0067963,04/21/2024 06:44,Fail,BCP21,ICT1
16A0067964,04/21/2024 06:45,Pass,BCP21,ICT1
16A0067965,04/21/2024 06:45,Pass,BCP21,ICT4
16A0067966,04/21/2024 06:46,Fail,BCP21,ICT1
16A0067967,04/21/2024 06:47,Pass,BCP21,ICT3
16A0067968,04/21/2024 06:48,Fail,BCP21,ICT2
16A0067969,04/21/2024 06:49,Pass,BCP21,ICT1
16A0067970,04/21/2024 06:50,Pass,BCP21,ICT2
16A0067971,04/21/2024 06:50,Pass,BCP21,ICT1
16A0067972,04/21/2024 06:51,Pass,BCP21,ICT3
16A0067973,04/21/2024 06:52,Fail,BCP21,ICT4
16A0067974,04/21/2024 06:53,Pass,BCP21,ICT3
16A0067975,04/21/2024 06:54,Pass,BCP21,ICT3
16A0067976,04/21/2024 06:55,Pass,BCP21,ICT1
16A0067977,04/21/2024 06:55,Fail,BCP21,ICT1
16A0067978,04/21/2024 06:56,Fail,BCP21,ICT1
16A0067979,04/21/2024 06:57,Pass,BCP21,ICT2
16A0067980,04/21/2024 06:58,Fail,BCP21,ICT4
16A0067981,04/21/2024 06:59,Fail,BCP21,ICT2
16A0067982,04/21/2024 07:00,Pass,BCP21,ICT3
16A0067983,04/21/2024 07:00,Fail,BCP21,ICT1
16A0067984,04/21/2024 07:01,Fail,BCP21,ICT3
16A0067985,04/21/2024 07:02,Fail,BCP21,ICT1
16A0067986,04/21/2024 07:03,Pass,BCP21,ICT4
16A0067987,04/21/2024 07:04,Pass,BCP21,ICT2
16A0067988,04/21/2024 07:05,Pass,BCP21,ICT2
16A0067989,04/21/2024 07:05,Pass,BCP21,ICT2
16A0067990,04/21/2024 07:06,Pass,BCP21,ICT2
16A0067991,04/21/2024 07:07,Pass,BCP21,ICT3
16A0067992,04/21/2024 07:08,Pass,BCP21,ICT2
16A0067993,04/21/2024 07:09,Pass,BCP21,ICT4
16A0067994,04/21/2024 07:10,Fail,BCP21,ICT1
16A0067995,04/21/2024 07:10,Pass,BCP21,ICT1
16A0067996,04/21/2024 07:11,Fail,BCP21,ICT3
16A0067997,04/21/2024 07:12,Pass,BCP21,ICT4
16A0067998,04/21/2024 07:13,Pass,BCP21,ICT4
16A0067999,04/21/2024 07:14,Pass,BCP21,ICT4
16A0068000,04/21/2024 07:15,Pass,BCP21,ICT4
16A0068001,04/21/2024 07:15,Fail,BCP21,ICT4
16A0068002,04/21/2024 07:16,Fail,BCP21,ICT4
16A0068003,04/21/2024 07:17,Pass,BCP21,ICT3
16A0068004,04/21/2024 07:18,Fail,BCP21,ICT3
16A0068005,04/21/2024 07:19,Pass,BCP21,ICT3
16A0068006,04/21/2024 07:20,Fail,BCP21,ICT4
16A0068007,04/21/2024 07:20,Fail,BCP21,ICT1
16A0068008,04/21/2024 07:21,Fail,BCP21,ICT2
16A0068009,04/21/2024 07:22,Fail,BCP21,ICT4
16A0068010,04/21/2024 07:23,Fail,BCP21,ICT2
16A0068011,04/21/2024 07:24,Fail,BCP21,ICT2
16A0068012,04/21/2024 07:25,Pass,BCP21,ICT4
16A0068013,04/21/2024 07:25,Fail,BCP21,ICT3
16A0068014,04/21/2024 07:26,Pass,BCP21,ICT2
16A0068015,04/21/2024 07:27,Fail,BCP21,ICT2
16A0068016,04/21/2024 07:28,Pass,BCP21,ICT2
16A0068017,04/21/2024 07:29,Fail,BCP21,ICT4
16A0068018,04/21/2024 07:30,Fail,BCP21,ICT4
16A0068019,04/21/2024 07:30,Pass,BCP21,ICT3
16A0068020,04/21/2024 07:31,Fail,BCP21,ICT1
16A0068021,04/21/2024 07:32,Fail,BCP21,ICT2
16A0068022,04/21/2024 07:33,Pass,BCP21,ICT2
16A0068023,04/21/2024 07:34,Fail,BCP21,ICT3
16A0068024,04/21/2024 07:35,Pass,BCP21,ICT4
16A0068025,04/21/2024 07:35,Fail,BCP21,ICT1
16A0068026,04/21/2024 07:36,Fail,BCP21,ICT1
16A0068027,04/21/2024 07:37,Fail,BCP21,ICT1
16A0068028,04/21/2024 07:38,Fail,BCP21,ICT2
16A0068029,04/21/2024 07:39,Fail,BCP21,ICT4
16A0068030,04/21/2024 07:40,Fail,BCP21,ICT4
16A0068031,04/21/2024 07:40,Fail,BCP21,ICT4
16A0068032,04/21/2024 07:41,Pass,BCP21,ICT4
16A0068033,04/21/2024 07:42,Fail,BCP21,ICT4
16A0068034,04/21/2024 07:43,Pass,BCP21,ICT3
16A0068035,04/21/2024 07:44,Pass,BCP21,ICT3
16A0068036,04/21/2024 07:45,Fail,BCP21,ICT1
16A0068037,04/21/2024 07:45,Fail,BCP21,ICT3
16A0068038,04/21/2024 07:46,Fail,BCP21,ICT3
16A0068039,04/21/2024 07:47,Pass,BCP21,ICT3
16A0068040,04/21/2024 07:48,Pass,BCP21,ICT4
16A0068041,04/21/2024 07:49,Fail,BCP21,ICT2
16A0068042,04/21/2024 07:50,Pass,BCP21,ICT4
16A0068043,04/21/2024 07:50,Pass,BCP21,ICT2
16A0068044,04/21/2024 07:51,Fail,BCP21,ICT2
16A0068045,04/21/2024 07:52,Fail,BCP21,ICT1
16A0068046,04/21/2024 07:53,Fail,BCP21,ICT4
16A0068047,04/21/2024 07:54,Fail,BCP21,ICT1
16A0068048,04/21/2024 07:55,Fail,BCP21,ICT3
16A0068049,04/21/2024 07:55,Fail,BCP21,ICT1
16A0068050,04/21/2024 07:56,Fail,BCP21,ICT4
16A0068051,04/21/2024 07:57,Pass,BCP21,ICT4
16A0068052,04/21/2024 07:58,Fail,BCP21,ICT1
16A0068053,04/21/2024 07:59,Fail,BCP21,ICT2
16A0068054,04/21/2024 08:00,Pass,BCP21,ICT4
16A0068055,04/21/2024 08:00,Fail,BCP21,ICT1
16A0068056,04/21/2024 08:01,Fail,BCP21,ICT4
16A0068057,04/21/2024 08:02,Pass,BCP21,ICT4
16A0068058,04/21/2024 08:03,Fail,BCP21,ICT3
16A0068059,04/21/2024 08:04,Pass,BCP21,ICT3
16A0068060,04/21/2024 08:05,Fail,BCP21,ICT1
16A0068061,04/21/2024 08:05,Pass,BCP21,ICT4
16A0068062,04/21/2024 08:06,Fail,BCP21,ICT1
16A0068063,04/21/2024 08:07,Fail,BCP21,ICT2
16A0068064,04/21/2024 08:08,Fail,BCP21,ICT2
16A0068065,04/21/2024 08:09,Pass,BCP21,ICT1
16A0068066,04/21/2024 08:10,Fail,BCP21,ICT4
16A0068067,04/21/2024 08:10,Fail,BCP21,ICT4
16A0068068,04/21/2024 08:11,Fail,BCP21,ICT2
16A0068069,04/21/2024 08:12,Fail,BCP21,ICT3
16A0068070,04/21/2024 08:13,Pass,BCP21,ICT3
16A0068071,04/21/2024 08:14,Fail,BCP21,ICT1
16A0068072,04/21/2024 08:15,Fail,BCP21,ICT1
16A0068073,04/21/2024 08:15,Pass,BCP21,ICT3
16A0068074,04/21/2024 08:16,Fail,BCP21,ICT4
16A0068075,04/21/2024 08:17,Fail,BCP21,ICT4
16A0068076,04/21/2024 08:18,Pass,BCP21,ICT4
16A0068077,04/21/2024 08:19,Fail,BCP21,ICT4
16A0068078,04/21/2024 08:20,Fail,BCP21,ICT3
16A0068079,04/21/2024 08:20,Pass,BCP21,ICT4
16A0068080,04/21/2024 08:21,Fail,BCP21,ICT1
16A0068081,04/21/2024 08:22,Pass,BCP21,ICT1
16A0068082,04/21/2024 08:23,Fail,BCP21,ICT1
16A0068083,04/21/2024 08:24,Fail,BCP21,ICT4
16A0068084,04/21/2024 08:25,Fail,BCP21,ICT4
16A0068085,04/21/2024 08:25,Fail,BCP21,ICT4
16A0068086,04/21/2024 08:26,Pass,BCP21,ICT2
16A0068087,04/21/2024 08:27,Pass,BCP21,ICT1
16A0068088,04/21/2024 08:28,Fail,BCP21,ICT3
16A0068089,04/21/2024 08:29,Pass,BCP21,ICT4
16A0068090,04/21/2024 08:30,Pass,BCP21,ICT3
16A0068091,04/21/2024 08:30,Pass,BCP21,ICT2
16A0068092,04/21/2024 08:31,Pass,BCP21,ICT1
16A0068093,04/21/2024 08:32,Pass,BCP21,ICT2
16A0068094,04/21/2024 08:33,Fail,BCP21,ICT2
16A0068095,04/21/2024 08:34,Fail,BCP21,ICT4
16A0068096,04/21/2024 08:35,Fail,BCP21,ICT3
16A0068097,04/21/2024 08:35,Pass,BCP21,ICT1
16A0068098,04/21/2024 08:36,Fail,BCP21,ICT2
16A0068099,04/21/2024 08:37,Fail,BCP21,ICT4
16A0068100,04/21/2024 08:38,Pass,BCP21,ICT4
16A0068101,04/21/2024 08:39,Pass,BCP21,ICT4
16A0068102,04/21/2024 08:40,Fail,BCP21,ICT3
16A0068103,04/21/2024 08:40,Fail,BCP21,ICT3
16A0068104,04/21/2024 08:41,Fail,BCP21,ICT2
16A0068105,04/21/2024 08:42,Fail,BCP21,ICT2
16A0068106,04/21/2024 08:43,Pass,BCP21,ICT1
16A0068107,04/21/2024 08:44,Fail,BCP21,ICT1
16A0068108,04/21/2024 08:45,Fail,BCP21,ICT3
16A0068109,04/21/2024 08:45,Pass,BCP21,ICT2
16A0068110,04/21/2024 08:46,Pass,BCP21,ICT2
16A0068111,04/21/2024 08:47,Pass,BCP21,ICT1
16A0068112,04/21/2024 08:48,Pass,BCP21,ICT1
16A0068113,04/21/2024 08:49,Fail,BCP21,ICT2
16A0068114,04/21/2024 08:50,Pass,BCP21,ICT2
16A0068115,04/21/2024 08:50,Fail,BCP21,ICT3
16A0068116,04/21/2024 08:51,Fail,BCP21,ICT2
16A0068117,04/21/2024 08:52,Fail,BCP21,ICT2
16A0068118,04/21/2024 08:53,Pass,BCP21,ICT1
16A0068119,04/21/2024 08:54,Pass,BCP21,ICT2
16A0068120,04/21/2024 08:55,Pass,BCP21,ICT4
